e-1, 0.6996935209879906
-10, 10.60624724213409
-11, 0.7789675926057236
-12, 0.8171078898436603
-13, 10.236793550596298
-14, 0.8223919272203025
-15, 0.9416211342791216
-16, 0.9909987574395461
-17, 0.7388711251515024
-18, 0.848775673621138
-19, 0.8054176897694185
e-2, 0.6761927622382764
-20, 0.8427510089874821
-21, 0.7829487681247577
-22, 0.956231504192488
-23, 0.8413039278413761
-24, 0.728703600555928
-25, 1.0293467243869652
-26, 0.8900730861195857
-27, 0.8732026557986138
-28, 0.8166273993021674
-29, 0.970821515897621
e-3, 0.8639678769022439
-30, 1.1087824514681286
-31, 0.8026201373380368
-32, 0.7210987248048844
-33, 0.7917524577944022
-34, 0.8721913525710088
-35, 0.9453577755860227
-36, 0.5704528383684998
-37, 0.9391987732930449
-38, 0.9655327778195343
-39, 0.7660995585631561
e-4, 0.8627723688833109
-40, 0.8749805583365132
-41, 0.7208762851111642
-42, 0.839212983075582
-43, 0.9285041474633697
-44, 0.8165722936058574
-45, 0.9730979158450764
-46, 0.9130348130808357
-47, 0.8125680494493165
-48, 0.8763042313164657
-49, 0.904222472276303
e-5, 0.7958654442004132
-50, 0.8907103434463299
-51, 0.7601653887118084
-52, 0.6983121551308236
-53, 0.7286902500451842
-54, 0.7267160350601096
-55, 0.8305706864017213
-56, 0.7779535797748279
-57, 0.8109531193419415
-58, 1.0522897277567247
-59, 0.8205360526636711
e-6, 0.8765957648727408
-60, 0.9530123872666825
-61, 0.8700052965135985
-62, 0.9342470702441743
-63, 0.7964433321863427
-64, 0.8613005750363106
-65, 0.8046889115153891
-66, 1.0038767058889757
-67, 0.8251115762525946
-68, 0.8068992375145811
-69, 0.9514567724631677
e-7, 0.9150704622031254
-70, 0.8678568706298623
-71, 0.9646558757152442
-72, 0.8985587196556952
-73, 1.044736138079179
-74, 0.9401324935546156
-75, 0.871527141222619
-76, 1.0588387206330367
-77, 1.1361082077450784
-78, 0.9160114699616312
-79, 0.9874043485257487
e-8, 0.670145514024026
-80, 0.8596059079176166
-81, 0.8534083556165989
-82, 0.790442036082234
-83, 1.0839315844552178
-84, 1.132507578565547
-85, 1.0785874048723416
-86, 1.3460917886453143
-87, 1.2189345070474102
-88, 1.3636153920277068
e-9, 0.8742984215722396
me0, 1.097100180152709
me1, 0.7341914584379587
e10, 1.0518036575915406
e11, 0.9553595887313258
e12, 7.992852081400365
e13, 0.7353219749371536
e14, 0.798228489733005
e17, 0.9066353993419063
e18, 0.8666973635296491
e19, 0.6873809009828468
me2, 0.7165676495233662
e20, 0.7041948106315483
e21, 0.9632271585748554
e22, 0.9259350641456568
e23, 0.8606817178718207
e24, 0.6921176471167416
e25, 0.8658249395489872
e26, 0.8683132271217733
e27, 1.0363277987499893
e28, 0.6788572244569573
e29, 1.0372487459332447
me3, 0.8146237348002342
e30, 0.8900781515809695
e31, 0.7694835340607742
e32, 0.7123608508611041
e33, 0.9121801818332087
e34, 0.8956208282808382
e35, 0.8865412178831593
e36, 0.8711016130902396
e37, 0.9290058212550418
e38, 1.0367068624219562
e39, 0.6943438330111377
me4, 0.7121548287933608
e40, 0.9619003717293728
e41, 0.8203945211620121
e42, 0.9099004551986708
e43, 0.9161795913572794
e44, 0.8738992672488668
e45, 0.9845778590291794
e46, 0.9558151067907296
e47, 0.8407771276168601
e48, 0.9333330702983474
e49, 0.9221393676286183
me5, 0.8297395381035778
e50, 0.8573903415578956
e51, 0.9214595885412686
e52, 0.725546811288232
e53, 0.8200943380856959
e54, 0.9734979152880745
e55, 0.9023167893146457
e56, 0.6868975947237191
e57, 0.7399671570052669
e58, 0.8148832005716908
e59, 0.9270411897147983
me6, 0.9020918407550499
e60, 1.0691082004640435
e61, 0.9307652631658929
e62, 0.9362280821658746
e63, 1.0907786375534798
e64, 0.9657304317296805
e65, 0.9284198529057645
e66, 1.1352208269671409
e67, 0.7706230414829633
e68, 0.7089192801019912
e69, 0.7937731859762872
me7, 20.437431063741393
e70, 0.7677110842261191
e71, 0.9310380192753066
e72, 0.9364043215872622
e73, 0.7393807432342262
e74, 0.8343915160688333
e75, 0.9073656650432793
e76, 0.8977939369846984
e77, 0.8983421452196572
e78, 0.8389369238389698
e79, 1.0731754353723684
me8, 20.467819224673917
e80, 1.035157851093351
e81, 1.0831505440423825
e82, 0.940012876037281
e83, 1.2392566450403173
e84, 1.060397631905191
e85, 1.1119525533464096
e86, 1.1583720379865015
e87, 1.440293972277142
e88, 2.383539575412569
me9, 0.7990178177318599
